,Category_Link,Article_Title,Article_Title_Link
1280,https://gov.optimism.io/c/general/1?page=12,Will there be any usecase of $OP beside voting,https://gov.optimism.io/t/will-there-be-any-usecase-of-op-beside-voting/2342
1281,https://gov.optimism.io/c/general/1?page=13,Build a dedicated page for Delegation/Voting History,https://gov.optimism.io/t/build-a-dedicated-page-for-delegation-voting-history/2496
1282,https://gov.optimism.io/c/general/1?page=13,What do you think about merchandise?,https://gov.optimism.io/t/what-do-you-think-about-merchandise/2238
1283,https://gov.optimism.io/c/general/1?page=13,A Rejection of Moralized Punishment Distribution (Reject 0xJohn Proposal),https://gov.optimism.io/t/a-rejection-of-moralized-punishment-distribution-reject-0xjohn-proposal/2482
1284,https://gov.optimism.io/c/general/1?page=13,1 Airdrop two goats. :heartpulse:,https://gov.optimism.io/t/1-airdrop-two-goats/2484
1285,https://gov.optimism.io/c/general/1?page=13,Optimism Network Large Scale Adoption,https://gov.optimism.io/t/optimism-network-large-scale-adoption/2464
1286,https://gov.optimism.io/c/general/1?page=13,It is better to teach a man to fish than to give him a fish!,https://gov.optimism.io/t/it-is-better-to-teach-a-man-to-fish-than-to-give-him-a-fish/2468
1287,https://gov.optimism.io/c/general/1?page=13,Unique custom smart contract Art project for Optimism,https://gov.optimism.io/t/unique-custom-smart-contract-art-project-for-optimism/2456
1288,https://gov.optimism.io/c/general/1?page=13,Can we make a proposal to ask ApeCoin to move to Optimism Network,https://gov.optimism.io/t/can-we-make-a-proposal-to-ask-apecoin-to-move-to-optimism-network/2434
1289,https://gov.optimism.io/c/general/1?page=13,Let's talk about Identity in the Citizens' House,https://gov.optimism.io/t/lets-talk-about-identity-in-the-citizens-house/2170
1290,https://gov.optimism.io/c/general/1?page=13,How should we manage discussions on documentation?,https://gov.optimism.io/t/how-should-we-manage-discussions-on-documentation/2070
1291,https://gov.optimism.io/c/general/1?page=13,Input on distribution of Citzenship,https://gov.optimism.io/t/input-on-distribution-of-citzenship/2334
1292,https://gov.optimism.io/c/general/1?page=13,Allow verification or signing up OP governance forum account via ENS domain name,https://gov.optimism.io/t/allow-verification-or-signing-up-op-governance-forum-account-via-ens-domain-name/2387
1293,https://gov.optimism.io/c/general/1?page=13,X% of Gas Fee To Spend For Good Things,https://gov.optimism.io/t/x-of-gas-fee-to-spend-for-good-things/2388
1294,https://gov.optimism.io/c/general/1?page=13,A passerby gives optimistic feedback (翻譯有誤請見諒),https://gov.optimism.io/t/a-passerby-gives-optimistic-feedback/2339
1295,https://gov.optimism.io/c/general/1?page=13,"In a web3 world, forums should use wallets to link identities",https://gov.optimism.io/t/in-a-web3-world-forums-should-use-wallets-to-link-identities/2280
1296,https://gov.optimism.io/c/general/1?page=13,Sale of OP tokens,https://gov.optimism.io/t/sale-of-op-tokens/2308
1297,https://gov.optimism.io/c/general/1?page=13,OP Should Focus on NFTs in Subsequent Drop,https://gov.optimism.io/t/op-should-focus-on-nfts-in-subsequent-drop/2294
1298,https://gov.optimism.io/c/general/1?page=13,Badges: A Few Quick Observations,https://gov.optimism.io/t/badges-a-few-quick-observations/1811
1299,https://gov.optimism.io/c/general/1?page=13,Railgun Zero Knowledge Proofs,https://gov.optimism.io/t/railgun-zero-knowledge-proofs/2146
1300,https://gov.optimism.io/c/general/1?page=13,(Discussion) Approved Proposal Appeal Process,https://gov.optimism.io/t/discussion-approved-proposal-appeal-process/712
1301,https://gov.optimism.io/c/general/1?page=13,Question on confused part of the constitution,https://gov.optimism.io/t/question-on-confused-part-of-the-constitution/1884
1302,https://gov.optimism.io/c/general/1?page=13,"Possibly turn off ""This is the first time [InsertName] has posted — let’s welcome them to our community!""",https://gov.optimism.io/t/possibly-turn-off-this-is-the-first-time-insertname-has-posted-let-s-welcome-them-to-our-community/1344
1303,https://gov.optimism.io/c/general/1?page=13,It might be wise to borrow Hop's Sybil attacker list :),https://gov.optimism.io/t/it-might-be-wise-to-borrow-hops-sybil-attacker-list/685
1304,https://gov.optimism.io/c/archived-old-missions/63?page=0,About Missions Proposals,https://gov.optimism.io/t/about-missions-proposals/5869
1305,https://gov.optimism.io/c/archived-old-missions/63?page=0,[GF: Phase 0 Proposal] Synapse Protocol,https://gov.optimism.io/t/gf-phase-0-proposal-synapse-protocol/928
1306,https://gov.optimism.io/c/archived-old-missions/63?page=0,[FINAL] Thank Optimism - powered by ThriveCoin,https://gov.optimism.io/t/final-thank-optimism-powered-by-thrivecoin/6104
1307,https://gov.optimism.io/c/archived-old-missions/63?page=0,[REVIEW] [GF: Phase 1 Proposal] LI.FI,https://gov.optimism.io/t/review-gf-phase-1-proposal-li-fi/3360
1308,https://gov.optimism.io/c/archived-old-missions/63?page=0,[READY] [GF: Phase 1] Sushi - Part 1,https://gov.optimism.io/t/ready-gf-phase-1-sushi-part-1/3301
1309,https://gov.optimism.io/c/archived-old-missions/63?page=0,[DRAFT][GF: Phase 1] Growth Experiments Grant: BTC holders bridge to Ethereum in a trust-minimized way,https://gov.optimism.io/t/draft-gf-phase-1-growth-experiments-grant-btc-holders-bridge-to-ethereum-in-a-trust-minimized-way/5638
1310,https://gov.optimism.io/c/archived-old-missions/63?page=0,[FINAL] Rumbo Optimista - Hacia Ethereum Mexico The Event || Optimistic Road in the way to Ethereum México The Event,https://gov.optimism.io/t/final-rumbo-optimista-hacia-ethereum-mexico-the-event-optimistic-road-in-the-way-to-ethereum-mexico-the-event/6179
1311,https://gov.optimism.io/c/archived-old-missions/63?page=0,[READY] [GF: Phase 1 Proposal] Across Protocol (updated template),https://gov.optimism.io/t/ready-gf-phase-1-proposal-across-protocol-updated-template/3401
1312,https://gov.optimism.io/c/archived-old-missions/63?page=0,[FINAL] DAOstar: Governance standards for the Optimism ecosystem,https://gov.optimism.io/t/final-daostar-governance-standards-for-the-optimism-ecosystem/6181
1313,https://gov.optimism.io/c/archived-old-missions/63?page=0,[FINAL] OP Governance Analytics Dashboard,https://gov.optimism.io/t/final-op-governance-analytics-dashboard/6171
1314,https://gov.optimism.io/c/archived-old-missions/63?page=0,[FINAL] Scry Protocol - Fully Decentralized and Independent Oracle and Data Infrastructure,https://gov.optimism.io/t/final-scry-protocol-fully-decentralized-and-independent-oracle-and-data-infrastructure/6141
1315,https://gov.optimism.io/c/archived-old-missions/63?page=0,[FINAL] Velodrome: Spread Awareness Through Direct Outreach and Onboarding,https://gov.optimism.io/t/final-velodrome-spread-awareness-through-direct-outreach-and-onboarding/6180
1316,https://gov.optimism.io/c/archived-old-missions/63?page=0,Optimism by Brelgin,https://gov.optimism.io/t/optimism-by-brelgin/7737
1317,https://gov.optimism.io/c/archived-old-missions/63?page=0,"[FINAL] Web3xplorer - A curated web platform to discover useful web3 apps, resources and tools",https://gov.optimism.io/t/final-web3xplorer-a-curated-web-platform-to-discover-useful-web3-apps-resources-and-tools/6143
1318,https://gov.optimism.io/c/archived-old-missions/63?page=0,[FINAL] Extend the L1Block contract to store historical block hash data,https://gov.optimism.io/t/final-extend-the-l1block-contract-to-store-historical-block-hash-data/6103
1319,https://gov.optimism.io/c/archived-old-missions/63?page=0,[READY] [GF: Phase 1 Proposal] Dragonia,https://gov.optimism.io/t/ready-gf-phase-1-proposal-dragonia/3107
1320,https://gov.optimism.io/c/archived-old-missions/63?page=0,[FINAL] Optimistic Womxn Shining in Blockchain,https://gov.optimism.io/t/final-optimistic-womxn-shining-in-blockchain/6140
1321,https://gov.optimism.io/c/archived-old-missions/63?page=0,[FINAL] OPdelegate.com,https://gov.optimism.io/t/final-opdelegate-com/6176
1322,https://gov.optimism.io/c/archived-old-missions/63?page=0,"[READY] [GF: Phase 1] xToken Terminal, Gamma Strategies, and Uniswap V3 Staker",https://gov.optimism.io/t/ready-gf-phase-1-xtoken-terminal-gamma-strategies-and-uniswap-v3-staker/3001
1323,https://gov.optimism.io/c/archived-old-missions/63?page=0,[FINAL] Improving Governance Accessibility through Praise and Contribution Based Attestations,https://gov.optimism.io/t/final-improving-governance-accessibility-through-praise-and-contribution-based-attestations/6150
1324,https://gov.optimism.io/c/archived-old-missions/63?page=0,[READY] [GF: Phase 1 Proposal] KyberSwap,https://gov.optimism.io/t/ready-gf-phase-1-proposal-kyberswap/4068
1325,https://gov.optimism.io/c/archived-old-missions/63?page=0,[FINAL] Spread Optimistic values accross Latam with Solow,https://gov.optimism.io/t/final-spread-optimistic-values-accross-latam-with-solow/6174
1326,https://gov.optimism.io/c/archived-old-missions/63?page=0,[FINAL] Spearbit + Immunefi Bug Bounty Program for Large Protocols Building on Optimism,https://gov.optimism.io/t/final-spearbit-immunefi-bug-bounty-program-for-large-protocols-building-on-optimism/6187
1327,https://gov.optimism.io/c/archived-old-missions/63?page=0,[FINAL] Superchain Governance Deep Dive,https://gov.optimism.io/t/final-superchain-governance-deep-dive/5920
1328,https://gov.optimism.io/c/archived-old-missions/63?page=0,[FINAL] The RetroPGF Podcast,https://gov.optimism.io/t/final-the-retropgf-podcast/6182
1329,https://gov.optimism.io/c/archived-old-missions/63?page=0,[FINAL] Develop the most relevant and aligned audiovisual content for the Optimism Collective,https://gov.optimism.io/t/final-develop-the-most-relevant-and-aligned-audiovisual-content-for-the-optimism-collective/6153
1330,https://gov.optimism.io/c/archived-old-missions/63?page=0,[FINAL] Let's take the Optimistic Vision to LATAM with Espacio Cripto,https://gov.optimism.io/t/final-lets-take-the-optimistic-vision-to-latam-with-espacio-cripto/6157
1331,https://gov.optimism.io/c/archived-old-missions/63?page=0,"Education and Training on Conflict Management, with Gravity DAO",https://gov.optimism.io/t/education-and-training-on-conflict-management-with-gravity-dao/6481
1332,https://gov.optimism.io/c/archived-old-missions/63?page=0,[FINAL] NumbaNERD program,https://gov.optimism.io/t/final-numbanerd-program/6086
1333,https://gov.optimism.io/c/archived-old-missions/63?page=0,[FINAL] Velodrome: Fostering Inclusive Governance through Leading Optimism Builders and Long-term Users,https://gov.optimism.io/t/final-velodrome-fostering-inclusive-governance-through-leading-optimism-builders-and-long-term-users/6186
1334,https://gov.optimism.io/c/archived-old-missions/63?page=1,[FINAL] Pairwise: Tinder UX for web3 community signaling,https://gov.optimism.io/t/final-pairwise-tinder-ux-for-web3-community-signaling/6142
1335,https://gov.optimism.io/c/archived-old-missions/63?page=1,[FINAL] RegenScore,https://gov.optimism.io/t/final-regenscore/6167
1336,https://gov.optimism.io/c/archived-old-missions/63?page=1,[FINAL] Delegate Corner Podcast - Mission Proposal,https://gov.optimism.io/t/final-delegate-corner-podcast-mission-proposal/6058
1337,https://gov.optimism.io/c/archived-old-missions/63?page=1,"[FINAL] Multi-lingual Lesson on Optimism Governance, by Bankless Academy",https://gov.optimism.io/t/final-multi-lingual-lesson-on-optimism-governance-by-bankless-academy/6134
1338,https://gov.optimism.io/c/archived-old-missions/63?page=1,[FINAL] Create and maintain the 'Optimism Vision Reservoir',https://gov.optimism.io/t/final-create-and-maintain-the-optimism-vision-reservoir/6102
1339,https://gov.optimism.io/c/archived-old-missions/63?page=1,[FINAL] BanklessDAO’s Global Campaign to spread the Optimistic vision,https://gov.optimism.io/t/final-banklessdao-s-global-campaign-to-spread-the-optimistic-vision/6113
1340,https://gov.optimism.io/c/archived-old-missions/63?page=1,[FINAL] Dappnode: Future-proofing UI/UX of OP nodes,https://gov.optimism.io/t/final-dappnode-future-proofing-ui-ux-of-op-nodes/6189
1341,https://gov.optimism.io/c/archived-old-missions/63?page=1,[FINAL] TechNERD program,https://gov.optimism.io/t/final-technerd-program/6087
1342,https://gov.optimism.io/c/archived-old-missions/63?page=1,[updates] Improving Governance Accessibility through Praise and Contribution Based Attestations,https://gov.optimism.io/t/updates-improving-governance-accessibility-through-praise-and-contribution-based-attestations/6516
1343,https://gov.optimism.io/c/archived-old-missions/63?page=1,[READY] [GF: Phase 1 Proposal] Superfluid,https://gov.optimism.io/t/ready-gf-phase-1-proposal-superfluid/2314
1344,https://gov.optimism.io/c/archived-old-missions/63?page=1,Crosschain Proposer - Open-Source Module on Safe for Intra-Protocol Automations,https://gov.optimism.io/t/crosschain-proposer-open-source-module-on-safe-for-intra-protocol-automations/6687
1345,https://gov.optimism.io/c/archived-old-missions/63?page=1,[REVIEW][GF Phase 1 Proposal] Optimism 🤝 Tally Ho,https://gov.optimism.io/t/review-gf-phase-1-proposal-optimism-tally-ho/3517
1346,https://gov.optimism.io/c/archived-old-missions/63?page=1,[READY][GF: Phase 1 Proposal] Nested,https://gov.optimism.io/t/ready-gf-phase-1-proposal-nested/4965
1347,https://gov.optimism.io/c/archived-old-missions/63?page=1,Onboard Opsheet as the first EVM chain for Starksheet,https://gov.optimism.io/t/onboard-opsheet-as-the-first-evm-chain-for-starksheet/6533
1348,https://gov.optimism.io/c/archived-old-missions/63?page=1,NanoQF a minimal grants protocol on EAS,https://gov.optimism.io/t/nanoqf-a-minimal-grants-protocol-on-eas/6535
1349,https://gov.optimism.io/c/archived-old-missions/63?page=1,OPML: OPtimistic Machine Learning on Blockchain,https://gov.optimism.io/t/opml-optimistic-machine-learning-on-blockchain/6482
1350,https://gov.optimism.io/c/archived-old-missions/63?page=1,"[FINAL] Fueling RetroPGF Growth through Education, Collaboration, and Active Marketing",https://gov.optimism.io/t/final-fueling-retropgf-growth-through-education-collaboration-and-active-marketing/6146
1351,https://gov.optimism.io/c/archived-old-missions/63?page=1,[FINAL] Enable aOP as A Votable Token in Optimism's Governance,https://gov.optimism.io/t/final-enable-aop-as-a-votable-token-in-optimisms-governance/6199
1352,https://gov.optimism.io/c/archived-old-missions/63?page=1,[FINAL] Economic Co-design of Gas Fees for the OP Stack,https://gov.optimism.io/t/final-economic-co-design-of-gas-fees-for-the-op-stack/6117
1353,https://gov.optimism.io/c/archived-old-missions/63?page=1,[FINAL] Facilitate and empower community members to actively engage in governance through an educational course,https://gov.optimism.io/t/final-facilitate-and-empower-community-members-to-actively-engage-in-governance-through-an-educational-course/6154
1354,https://gov.optimism.io/c/archived-old-missions/63?page=1,Mission Roundup,https://gov.optimism.io/t/mission-roundup/6206
1355,https://gov.optimism.io/c/archived-old-missions/63?page=1,[DRAFT] [GF: Phase 1 Proposal] Curve,https://gov.optimism.io/t/draft-gf-phase-1-proposal-curve/3089
1356,https://gov.optimism.io/c/archived-old-missions/63?page=1,Token House Missions,https://gov.optimism.io/t/token-house-missions/5881
1357,https://gov.optimism.io/c/archived-old-missions/63?page=1,[DRAFT] Support missions that should deploy OP stack for testing,https://gov.optimism.io/t/draft-support-missions-that-should-deploy-op-stack-for-testing/6160
1358,https://gov.optimism.io/c/archived-old-missions/63?page=1,[DRAFT] Giveth: Unleashing the power of Impact DAOs,https://gov.optimism.io/t/draft-giveth-unleashing-the-power-of-impact-daos/6178
1359,https://gov.optimism.io/c/archived-old-missions/63?page=1,"[DRAFT] Educate people about Optimism, its vision, and the ecosystem",https://gov.optimism.io/t/draft-educate-people-about-optimism-its-vision-and-the-ecosystem/6356
1360,https://gov.optimism.io/c/archived-old-missions/63?page=1,[Draft] Proposal for Web3 ATL Hackathon and Community Events,https://gov.optimism.io/t/draft-proposal-for-web3-atl-hackathon-and-community-events/6259
1361,https://gov.optimism.io/c/archived-old-missions/63?page=1,[ARCHIVED] Missions close,https://gov.optimism.io/t/archived-missions-close/6196
1362,https://gov.optimism.io/c/archived-old-missions/63?page=1,[Final] Optimism Solidity Survivor Bootcamp,https://gov.optimism.io/t/final-optimism-solidity-survivor-bootcamp/6139
1363,https://gov.optimism.io/c/archived-old-missions/63?page=1,[DRAFT] Proposal for Educational Series at Universities,https://gov.optimism.io/t/draft-proposal-for-educational-series-at-universities/6000
1364,https://gov.optimism.io/c/archived-old-missions/63?page=2,[Draft] Creation of Video and Written Resources,https://gov.optimism.io/t/draft-creation-of-video-and-written-resources/6138
1365,https://gov.optimism.io/c/archived-old-missions/63?page=2,Ecosystem Onboarding & Education,https://gov.optimism.io/t/ecosystem-onboarding-education/6149
1366,https://gov.optimism.io/c/archived-old-missions/63?page=2,[DRAFT] Unitap: Join the Optimistic future NOW,https://gov.optimism.io/t/draft-unitap-join-the-optimistic-future-now/6190
1367,https://gov.optimism.io/c/archived-old-missions/63?page=2,[DRAFT] The Blockchain Gazette Proposal,https://gov.optimism.io/t/draft-the-blockchain-gazette-proposal/6044
1368,https://gov.optimism.io/c/archived-old-missions/63?page=2,[DRAFT] Unitap : Optimism governance Learning by doing,https://gov.optimism.io/t/draft-unitap-optimism-governance-learning-by-doing/6188
1369,https://gov.optimism.io/c/archived-old-missions/63?page=2,[Draft] Attestation-based Optimism Citizenship algorithm,https://gov.optimism.io/t/draft-attestation-based-optimism-citizenship-algorithm/6193
1370,https://gov.optimism.io/c/archived-old-missions/63?page=2,[DRAFT] Improving Governance Accessibility through Community Participation Analytics and Hivemind bot for member support,https://gov.optimism.io/t/draft-improving-governance-accessibility-through-community-participation-analytics-and-hivemind-bot-for-member-support/6173
1371,https://gov.optimism.io/c/archived-old-missions/63?page=2,[READY] ITU Blockchain - Spreading Optimistic Vision to the Local Blockchain Ecosystem,https://gov.optimism.io/t/ready-itu-blockchain-spreading-optimistic-vision-to-the-local-blockchain-ecosystem/6197
1372,https://gov.optimism.io/c/archived-old-missions/63?page=2,[RFP Submission]: OP Stack Zero Knowledge Proof - zkMIPS,https://gov.optimism.io/t/rfp-submission-op-stack-zero-knowledge-proof-zkmips/6298
1373,https://gov.optimism.io/c/archived-old-missions/63?page=2,[DRAFT] Latam Women Biz Hackathon in the OP Ecosystem,https://gov.optimism.io/t/draft-latam-women-biz-hackathon-in-the-op-ecosystem/6194
1374,https://gov.optimism.io/c/archived-old-missions/63?page=2,Mission Pitch Session Recordings,https://gov.optimism.io/t/mission-pitch-session-recordings/6297
1375,https://gov.optimism.io/c/archived-old-missions/63?page=2,[DRAFT]English Networking Club for testing web3 products with Optimism,https://gov.optimism.io/t/draft-english-networking-club-for-testing-web3-products-with-optimism/6198
1376,https://gov.optimism.io/c/archived-old-missions/63?page=2,[DRAFT] Develop Grant Monitoring and Alerting System,https://gov.optimism.io/t/draft-develop-grant-monitoring-and-alerting-system/6183
1377,https://gov.optimism.io/c/archived-old-missions/63?page=2,[DRAFT] OP News - Optimism Flash Briefing Updates,https://gov.optimism.io/t/draft-op-news-optimism-flash-briefing-updates/6229
1378,https://gov.optimism.io/c/archived-old-missions/63?page=2,[DRAFT] DAOstar: DAO regulatory interface and tax standards,https://gov.optimism.io/t/draft-daostar-dao-regulatory-interface-and-tax-standards/6184
1379,https://gov.optimism.io/c/archived-old-missions/63?page=2,[Draft] The Optimists Thriving Guide (un)Conference: A Co-created week long event gathering voices from the ecosystem,https://gov.optimism.io/t/draft-the-optimists-thriving-guide-un-conference-a-co-created-week-long-event-gathering-voices-from-the-ecosystem/6192
1380,https://gov.optimism.io/c/archived-old-missions/63?page=2,[OUTLINE] Ethereum Signed Optimistic Vision,https://gov.optimism.io/t/outline-ethereum-signed-optimistic-vision/6107
1381,https://gov.optimism.io/c/archived-old-missions/63?page=2,[Ready] [GF: Phase 1 Proposal Cycle 6] Kromatika,https://gov.optimism.io/t/ready-gf-phase-1-proposal-cycle-6-kromatika/3306
1382,https://gov.optimism.io/c/archived-old-missions/63?page=2,"[DRAFT] Stackles, Files and Link management for easy accessibility",https://gov.optimism.io/t/draft-stackles-files-and-link-management-for-easy-accessibility/6135
1383,https://gov.optimism.io/c/archived-old-missions/63?page=2,Season 4 Alliance Guide,https://gov.optimism.io/t/season-4-alliance-guide/5873
1384,https://gov.optimism.io/c/archived-old-missions/63?page=2,[RFP Submission] OP Stack Zero Knowledge Proof,https://gov.optimism.io/t/rfp-submission-op-stack-zero-knowledge-proof/6089
1385,https://gov.optimism.io/c/archived-old-missions/63?page=2,Grants Council Applications,https://gov.optimism.io/t/grants-council-applications/6085
1386,https://gov.optimism.io/c/archived-old-missions/63?page=2,Grant Proposal for Rango Exchange for expanding the Optimism ecosystem,https://gov.optimism.io/t/grant-proposal-for-rango-exchange-for-expanding-the-optimism-ecosystem/5856
1387,https://gov.optimism.io/c/archived-old-missions/63?page=2,[READY] [GF: Phase 1 Proposal] WardenSwap,https://gov.optimism.io/t/ready-gf-phase-1-proposal-wardenswap/2712
1388,https://gov.optimism.io/c/archived-old-missions/63?page=2,[GF: Phase 0 Proposal] Connext,https://gov.optimism.io/t/gf-phase-0-proposal-connext/851
1389,https://gov.optimism.io/c/archived-old-missions/63?page=2,Optimism Grant for RangoExchange the first cross-chain DEX and Bridge aggregator,https://gov.optimism.io/t/optimism-grant-for-rangoexchange-the-first-cross-chain-dex-and-bridge-aggregator/5852
1390,https://gov.optimism.io/c/archived-old-missions/63?page=2,[DRAFT] [GF: Phase 1 Proposal] Via Protocol / Via Exchange,https://gov.optimism.io/t/draft-gf-phase-1-proposal-via-protocol-via-exchange/3811
1391,https://gov.optimism.io/c/archived-old-missions/63?page=2,[DRAFT] [GF: Phase 1 Proposal]Scry Protocol - Permissionless High Scale Oracles,https://gov.optimism.io/t/draft-gf-phase-1-proposal-scry-protocol-permissionless-high-scale-oracles/5483
1392,https://gov.optimism.io/c/archived-old-missions/63?page=2,[REVIEW] [GF: Phase 1 Proposal] Relay Chain Catalyst Liquidity,https://gov.optimism.io/t/review-gf-phase-1-proposal-relay-chain-catalyst-liquidity/3429
1393,https://gov.optimism.io/c/archived-old-missions/63?page=2,[READY][GF: Phase 1 Proposal] Perped,https://gov.optimism.io/t/ready-gf-phase-1-proposal-perped/5648
1394,https://gov.optimism.io/c/archived-old-missions/63?page=3,[DRAFT] [GF: PHASE 1 Proposal] Zonic,https://gov.optimism.io/t/draft-gf-phase-1-proposal-zonic/5295
1395,https://gov.optimism.io/c/archived-old-missions/63?page=3,[GF: Phase 1 Proposal] Firn Protocol,https://gov.optimism.io/t/gf-phase-1-proposal-firn-protocol/5340
1396,https://gov.optimism.io/c/archived-old-missions/63?page=3,Archived Post - GF Phase 1,https://gov.optimism.io/t/archived-post-gf-phase-1/5567
1397,https://gov.optimism.io/c/archived-old-missions/63?page=3,[DRAFT] [GF: PHASE 1 Proposal] OptiChads,https://gov.optimism.io/t/draft-gf-phase-1-proposal-optichads/4858
1398,https://gov.optimism.io/c/archived-old-missions/63?page=3,[READY] [GF: Phase 1 Proposal] OptimismUA,https://gov.optimism.io/t/ready-gf-phase-1-proposal-optimismua/4970
1399,https://gov.optimism.io/c/archived-old-missions/63?page=3,"[READY] [GF: Phase 1] Atlantis World onboarding 50,000+ real people into Optimism",https://gov.optimism.io/t/ready-gf-phase-1-atlantis-world-onboarding-50-000-real-people-into-optimism/5012
1400,https://gov.optimism.io/c/archived-old-missions/63?page=3,[READY] [GF: Phase 1] rotki,https://gov.optimism.io/t/ready-gf-phase-1-rotki/2732
1401,https://gov.optimism.io/c/archived-old-missions/63?page=3,TECHNICAL GRANT APPLICATION - WEB3 Game rocket Rocket,https://gov.optimism.io/t/technical-grant-application-web3-game-rocket-rocket/5324
1402,https://gov.optimism.io/c/archived-old-missions/63?page=3,[READY][GF: Phase 1 Proposal] Bankless Academy v2,https://gov.optimism.io/t/ready-gf-phase-1-proposal-bankless-academy-v2/3353
1403,https://gov.optimism.io/c/archived-old-missions/63?page=3,"[READY] [GD: Phrase 1 Proposal] Quadrat Protocol, powered by 0xPlasma Labs",https://gov.optimism.io/t/ready-gd-phrase-1-proposal-quadrat-protocol-powered-by-0xplasma-labs/5313
1404,https://gov.optimism.io/c/archived-old-missions/63?page=3,Partner Fund Overview,https://gov.optimism.io/t/partner-fund-overview/5268
1405,https://gov.optimism.io/c/archived-old-missions/63?page=3,[DRAFT] [GF: Phase 1 Proposal] Code4rena,https://gov.optimism.io/t/draft-gf-phase-1-proposal-code4rena/4835
1406,https://gov.optimism.io/c/archived-old-missions/63?page=3,[DRAFT] [GF: Phase 1 Proposal] ZZ Finance,https://gov.optimism.io/t/draft-gf-phase-1-proposal-zz-finance/3667
1407,https://gov.optimism.io/c/archived-old-missions/63?page=3,[READY] [GF: Phase 1] CRNFT,https://gov.optimism.io/t/ready-gf-phase-1-crnft/3716
1408,https://gov.optimism.io/c/archived-old-missions/63?page=3,CRNFT - Crafted for Creators,https://gov.optimism.io/t/crnft-crafted-for-creators/4358
1409,https://gov.optimism.io/c/archived-old-missions/63?page=3,[GF: Phase 1 Proposal] DefiEdge [ARCHIVED ORIGINAL],https://gov.optimism.io/t/gf-phase-1-proposal-defiedge-archived-original/4969
1410,https://gov.optimism.io/c/archived-old-missions/63?page=3,[DRAFT][GF: Phase 1] Elk Finance [ARCHIVED ORIGINAL,https://gov.optimism.io/t/draft-gf-phase-1-elk-finance-archived-original/4541
1411,https://gov.optimism.io/c/archived-old-missions/63?page=3,[DRAFT] [GF: PHASE 1 Proposal] Myoptiboyz NFT,https://gov.optimism.io/t/draft-gf-phase-1-proposal-myoptiboyz-nft/4866
1412,https://gov.optimism.io/c/archived-old-missions/63?page=3,[REVIEW] [GF: Phase 1 Proposal] Isomorph Loans [ARCHIVED ORIGINAL],https://gov.optimism.io/t/review-gf-phase-1-proposal-isomorph-loans-archived-original/3933
1413,https://gov.optimism.io/c/archived-old-missions/63?page=3,[GF: Phase 0 Proposal] Chainlink,https://gov.optimism.io/t/gf-phase-0-proposal-chainlink/1701
1414,https://gov.optimism.io/c/archived-old-missions/63?page=3,[DRAFT][GF: Phase 1 Proposal] Hats Finance [ARCHIVED ORIGINAL],https://gov.optimism.io/t/draft-gf-phase-1-proposal-hats-finance-archived-original/3815
1415,https://gov.optimism.io/c/archived-old-missions/63?page=3,[DRAFT][GF: Phase 1 Proposal] Giveth - Cycle #10 [ARCHIVED ORIGINAL],https://gov.optimism.io/t/draft-gf-phase-1-proposal-giveth-cycle-10-archived-original/3735
1416,https://gov.optimism.io/c/archived-old-missions/63?page=3,[READY] [GF: Phase 1 Proposal] Beefy,https://gov.optimism.io/t/ready-gf-phase-1-proposal-beefy/2967
1417,https://gov.optimism.io/c/archived-old-missions/63?page=3,[READY] [GF: Phase 1 Proposal] Candide Wallet,https://gov.optimism.io/t/ready-gf-phase-1-proposal-candide-wallet/2656
1418,https://gov.optimism.io/c/archived-old-missions/63?page=3,[READY] [GF: Phase 1 Proposal] QiDao Protocol,https://gov.optimism.io/t/ready-gf-phase-1-proposal-qidao-protocol/2863
1419,https://gov.optimism.io/c/archived-old-missions/63?page=3,[READY] [GF: Phase 1 Proposal] Balancer & BeethovenX,https://gov.optimism.io/t/ready-gf-phase-1-proposal-balancer-beethovenx/2658
1420,https://gov.optimism.io/c/archived-old-missions/63?page=3,[Review] [GF: Phase 1] PoolTogether,https://gov.optimism.io/t/review-gf-phase-1-pooltogether/3747
1421,https://gov.optimism.io/c/archived-old-missions/63?page=3,[Original post] [GF: Phase 1] Across Protocol,https://gov.optimism.io/t/original-post-gf-phase-1-across-protocol/3163
1422,https://gov.optimism.io/c/archived-old-missions/63?page=3,[REVIEW] [GF: Phase 1 Proposal] dHEDGE (v2 revised),https://gov.optimism.io/t/review-gf-phase-1-proposal-dhedge-v2-revised/3321
1423,https://gov.optimism.io/c/archived-old-missions/63?page=3,[READY][GF: Phase 1 Proposal] Mean Finance,https://gov.optimism.io/t/ready-gf-phase-1-proposal-mean-finance/2537
1424,https://gov.optimism.io/c/archived-old-missions/63?page=4,[READY] [GF: Phase 1 Proposal] Boardroom,https://gov.optimism.io/t/ready-gf-phase-1-proposal-boardroom/2978
1425,https://gov.optimism.io/c/archived-old-missions/63?page=4,[READY][GF: Phase 1 Proposal] Biconomy,https://gov.optimism.io/t/ready-gf-phase-1-proposal-biconomy/2880
1426,https://gov.optimism.io/c/archived-old-missions/63?page=4,[READY] [GF: Phase 1 Proposal] dForce,https://gov.optimism.io/t/ready-gf-phase-1-proposal-dforce/2420
